able to change to that directory
				1011010715712	
01274750105712	KENNEDY		475010	1270000315712	0127
01351380105712	DALE		138010	1350250405712	0135
					
01524750305712	RESEARCH & EVALUATION		475030	1521520305712	0152
				1521520305712	
01723720205712	SAFE SCHOOLS		372020	1724130725712	0172
01380110105712	BALL		011010	1380540405712	0138
01421520305712	OXFORD		152030	1021020715712	0142
01310020105712	BROOKHURST		002010	1310000105712	0131
01253810105712	KATELLA		381010	1250000315712	0125
				1724130725712	
01283820105712	CYPRESS		382010	1280000105712	0128
01634560295712	ELD/TRIDENT		456029	1634563215712	0163
01283990105712	CYPRESS		399010	1280000105712	0128
01220060105712	MAGNOLIA		006010	1220000315712	0122
01228060405712	MAGNOLIA		806040	1220000315712	0122
01561560725712	FACILITIES	WALK-UP COPIER	156072	1561560245712	0156
				1061060725712	
01171584105712	INSTR SERV		158410	1171170105712	0117
01314920105712	BROOKHURST		492010	1310000105712	0131
				1141400275712	
01283830105712	CYPRESS		383010	1280000105712	0128
01340040105712	WALKER		004010	1342575115712	0134
01350280105712	DALE		028010	1350250405712	0135
01371496105712	SYCAMORE		149610	1370270105712	0137
01241400215712	LOARA		140021	1240000105712	0124
01321400725712	ORANGEVIEW		140072	1321400275712	0132
01230901105712	SAVANNA		090110	1230000105712	0123
01320250405712	ORANGEVIEW		025040	1321400275712	0132
01214560105712	WESTERN		456010	1041040725712	0121
01254560295712	KATELLA		456029	1250000315712	0125
01472765195712	HOPE		276519	1472570115712	0147
01403811105712	SOUTH		381110	1400000105712	0140
01380000215712	BALL		000021	1380540405712	0138
01224561015712	MAGNOLIA		456101	1220000315712	0122
01214750105712	WESTERN		475010	1210110105712	0121
01260550105712	GILBERT EAST		055010	1141400275712	0126
01521582305712	RESEARCH & EVALUATION		158230	1521520305712	0152
01354238405712	DALE		423840	1350250405712	0135
01200000335712	ANAHEIM		000033	1200250405712	0120
01220050105712	MAGNOLIA		005010	1220000315712	0122
01220000335712	MAGNOLIA		000033	1220000315712	0122
